use_id,image_id,filename,region_id,x,y,width,height,opacity,transform,duplicate_of_use_id,nearest_text_ids,nearest_captions,status
IU-130,image-ef5663fc115ce0fd1f5f0f9679e3f4b60a1bd8b3,image-ef5663fc115ce0fd1f5f0f9679e3f4b60a1bd8b3.png,R04,9439.794208537767,6849.407637675195,897.0,449.0,1,translate(9439.794208537767 6849.407637675195) rotate(0 448.5 224.5),,"[""T-030"", ""T-032"", ""T-102""]","[""confidential/public clients/pkce flow/both lients types flow,bff"", ""what is conf/pub clients and why bff is good"", ""token rotation""]",pending_supplemental_transcript
IU-131,image-3aacc3fe662c4dcd23de94b86084bd8d2510c37e,image-3aacc3fe662c4dcd23de94b86084bd8d2510c37e.png,R04,9451.800568456789,7302.084700663476,678.0,482.0,1,translate(9451.800568456789 7302.084700663476) rotate(0 339.1603881278538 241.15625),,"[""T-102"", ""T-100"", ""T-101""]","[""token rotation"", ""should we use refresh tokens in spa"", ""token rotation""]",pending_supplemental_transcript
IU-132,image-2eaf7e1fce855dfc30196d219f214423af8a5e3b,image-2eaf7e1fce855dfc30196d219f214423af8a5e3b.png,R04,9456.29433060808,7788.907637675195,904.0,418.0,1,translate(9456.29433060808 7788.907637675195) rotate(0 452 209),,"[""T-102"", ""T-101"", ""T-100""]","[""token rotation"", ""token rotation"", ""should we use refresh tokens in spa""]",pending_supplemental_transcript
IU-133,image-a93a29a288b19c79de85a14f127b7dbd01b66bb5,image-a93a29a288b19c79de85a14f127b7dbd01b66bb5.png,R04,9454.127704631517,8231.907576640038,687.0,372.0,1,translate(9454.127704631517 8231.907576640038) rotate(0 343.5 186),,"[""T-102"", ""T-101"", ""T-100""]","[""token rotation"", ""token rotation"", ""should we use refresh tokens in spa""]",pending_supplemental_transcript
IU-134,image-fc2a37911fab57afd91f57ee5a8ccd8c87c9cfc9,image-fc2a37911fab57afd91f57ee5a8ccd8c87c9cfc9.png,R04,9448.127582561205,8613.240950663476,883.0,332.0,1,translate(9448.127582561205 8613.240950663476) rotate(0 441.5 166),,"[""T-102"", ""T-101"", ""T-100""]","[""token rotation"", ""token rotation"", ""should we use refresh tokens in spa""]",pending_supplemental_transcript
IU-135,image-593e882fd17929d82a2982405e6a9cf7fb073fc2,image-593e882fd17929d82a2982405e6a9cf7fb073fc2.png,R04,9430.211515807277,8940.751326640038,735.0,482.0,1,translate(9430.211515807277 8940.751326640038) rotate(0 367.41606675392677 241.15625),,"[""T-102"", ""T-101"", ""T-100""]","[""token rotation"", ""token rotation"", ""should we use refresh tokens in spa""]",pending_supplemental_transcript
IU-136,image-7244005e6db0fd2dc86cb64f7c38f417263ff094,image-7244005e6db0fd2dc86cb64f7c38f417263ff094.png,R04,9410.188298604511,9438.084700663476,791.0,482.0,1,translate(9410.188298604511 9438.084700663476) rotate(0 395.43928395669286 241.15625),,"[""T-102"", ""T-101"", ""T-009""]","[""token rotation"", ""token rotation"", ""why""]",pending_supplemental_transcript
IU-137,image-692cc17478d850a1683f3f14ba9fceb5284fb736,image-692cc17478d850a1683f3f14ba9fceb5284fb736.png,R04,9411.627582561205,9940.574263651757,876.0,368.0,1,translate(9411.627582561205 9940.574263651757) rotate(0 438 184),,"[""T-094"", ""T-009"", ""T-102""]","[""are there sec reason or just a payload?"", ""why"", ""token rotation""]",pending_supplemental_transcript
IU-138,image-5d86e50af723ecf46ebb002d5fb1c05966ac66bb,image-5d86e50af723ecf46ebb002d5fb1c05966ac66bb.png,R04,9419.627582561205,10307.074263651757,844.0,371.0,1,translate(9419.627582561205 10307.074263651757) rotate(0 422 185.5),,"[""T-094"", ""T-034"", ""T-009""]","[""are there sec reason or just a payload?"", ""clients config"", ""why""]",pending_supplemental_transcript
IU-139,image-de24314181abb5574bd1b1e72081233881c8a1c7,image-de24314181abb5574bd1b1e72081233881c8a1c7.png,R04,9405.294208537767,10672.407576640038,918.0,443.0,1,translate(9405.294208537767 10672.407576640038) rotate(0 459 221.5),,"[""T-094"", ""T-034"", ""T-036""]","[""are there sec reason or just a payload?"", ""clients config"", ""using Microsoft.AspNetCore.Authentication.Cookies;""]",pending_supplemental_transcript
IU-140,image-11615b42358e47f0c93fc2093b9391e884b77905,image-11615b42358e47f0c93fc2093b9391e884b77905.png,R04,9399.940796452482,11122.084700663476,705.0,482.0,1,translate(9399.940796452482 11122.084700663476) rotate(0 352.3535341555978 241.15625),,"[""T-094"", ""T-034"", ""T-036""]","[""are there sec reason or just a payload?"", ""clients config"", ""using Microsoft.AspNetCore.Authentication.Cookies;""]",pending_supplemental_transcript
IU-141,image-c31ec51440d3361673ebb8c913219d2274397281,image-c31ec51440d3361673ebb8c913219d2274397281.png,R04,9396.17057409106,11578.084700663476,606.0,482.0,1,translate(9396.17057409106 11578.084700663476) rotate(0 302.7905045638945 241.15625),,"[""T-034"", ""T-094"", ""T-036""]","[""clients config"", ""are there sec reason or just a payload?"", ""using Microsoft.AspNetCore.Authentication.Cookies;""]",pending_supplemental_transcript
IU-142,image-3d1754c5d7322dc52d4e74556dd3b4fe4507b689,image-3d1754c5d7322dc52d4e74556dd3b4fe4507b689.png,R04,9384.960956584642,12046.407637675195,628.0,327.0,1,translate(9384.960956584642 12046.407637675195) rotate(0 314 163.5),,"[""T-034"", ""T-094"", ""T-036""]","[""clients config"", ""are there sec reason or just a payload?"", ""using Microsoft.AspNetCore.Authentication.Cookies;""]",pending_supplemental_transcript
IU-143,image-409eeb12e4fc37c7e0e9a5c6aabdd74f64cca650,image-409eeb12e4fc37c7e0e9a5c6aabdd74f64cca650.png,R03,7883.38676949718,6239.311938975794,1011.0,419.0,1,translate(7883.38676949718 6239.311938975794) rotate(0 505.5 209.5),,"[""T-030"", ""T-100"", ""T-101""]","[""confidential/public clients/pkce flow/both lients types flow,bff"", ""should we use refresh tokens in spa"", ""token rotation""]",pending_supplemental_transcript
IU-144,image-9c0864671eac823c479283bd5a44eba5b1591c37,image-9c0864671eac823c479283bd5a44eba5b1591c37.png,R03,7891.186892692789,5738.3223149523565,894.0,482.0,1,translate(7891.186892692789 5738.3223149523565) rotate(0 447.033128757515 241.15625),,"[""T-030"", ""T-028"", ""T-027""]","[""confidential/public clients/pkce flow/both lients types flow,bff"", ""for api to decide whether this user is allowed to request it(in addition to scopes)"", ""claimsprincipal by middleware, userclaims in apiresources are needed ""]",pending_supplemental_transcript
IU-145,image-a9cedb037b6002d3727b8745bea1c592563734b2,image-a9cedb037b6002d3727b8745bea1c592563734b2.png,R03,7892.386647426867,5276.311938975794,961.0,425.0,1,translate(7892.386647426867 5276.311938975794) rotate(0 480.5 212.5),,"[""T-028"", ""T-027"", ""T-026""]","[""for api to decide whether this user is allowed to request it(in addition to scopes)"", ""claimsprincipal by middleware, userclaims in apiresources are needed "", ""gets in id token and what is being populated into ""]",pending_supplemental_transcript
IU-146,image-06e3b328bc14d187f7f461512195bb5bac0c75f1,image-06e3b328bc14d187f7f461512195bb5bac0c75f1.png,R03,7900.220021450305,4799.9785649523565,732.0,471.0,1,translate(7900.220021450305 4799.9785649523565) rotate(0 366 235.5),,"[""T-028"", ""T-027"", ""T-026""]","[""for api to decide whether this user is allowed to request it(in addition to scopes)"", ""claimsprincipal by middleware, userclaims in apiresources are needed "", ""gets in id token and what is being populated into ""]",pending_supplemental_transcript
IU-147,image-ab04c40e331a7a052919c20c885ebf0130ee7c19,image-ab04c40e331a7a052919c20c885ebf0130ee7c19.png,R03,7923.386647426867,4566.4785649523565,963.0,218.0,1,translate(7923.386647426867 4566.4785649523565) rotate(0 481.5 109),,"[""T-028"", ""T-027"", ""T-026""]","[""for api to decide whether this user is allowed to request it(in addition to scopes)"", ""claimsprincipal by middleware, userclaims in apiresources are needed "", ""gets in id token and what is being populated into ""]",pending_supplemental_transcript
IU-148,image-28555eb5db7997d1b2974fc0cbd0f6c69c204a4a,image-28555eb5db7997d1b2974fc0cbd0f6c69c204a4a.png,R07,12664.711001109386,2068.8603883393353,815.0,482.0,1,translate(12664.711001109386 2068.8603883393353) rotate(0 407.7233752371917 241.15625),,"[""T-255"", ""T-035"", ""T-257""]","[""api resources"", ""idp config"", ""for custom id resources""]",pending_supplemental_transcript
IU-149,image-fcedca42d6f401555ad357ea63d2827a55b0c4b1,image-fcedca42d6f401555ad357ea63d2827a55b0c4b1.png,R07,12652.26765881728,2576.3499208100384,897.0,374.0,1,translate(12652.26765881728 2576.3499208100384) rotate(0 448.5 187),,"[""T-255"", ""T-035"", ""T-025""]","[""api resources"", ""idp config"", ""so identity resources is what client app ""]",pending_supplemental_transcript
IU-150,image-eada7b25df3420fabc7fa97dd2e35ae93ba2a6e8,image-eada7b25df3420fabc7fa97dd2e35ae93ba2a6e8.png,R07,12673.934376346577,2957.183279574687,847.0,399.0,1,translate(12673.934376346577 2957.183279574687) rotate(0 423.5 199.5),,"[""T-255"", ""T-035"", ""T-025""]","[""api resources"", ""idp config"", ""so identity resources is what client app ""]",pending_supplemental_transcript
IU-151,image-114a429d3ad14ca5fd54beaee35bb628bee08e6b,image-114a429d3ad14ca5fd54beaee35bb628bee08e6b.png,R07,12692.107411565405,3363.8603883393353,794.0,482.0,1,translate(12692.107411565405 3363.8603883393353) rotate(0 396.99368231046947 241.15625),,"[""T-255"", ""T-035"", ""T-031""]","[""api resources"", ""idp config"", ""pkce public client spa""]",pending_supplemental_transcript
IU-152,image-a86a4023546b223c7bc8e0303505334669e47a52,image-a86a4023546b223c7bc8e0303505334669e47a52.png,R07,12702.76765881728,3883.3499208100384,856.0,430.0,1,translate(12702.76765881728 3883.3499208100384) rotate(0 428 215),,"[""T-031"", ""T-033"", ""T-032""]","[""pkce public client spa"", ""pkce confidential client, mvc,bff"", ""what is conf/pub clients and why bff is good""]",pending_supplemental_transcript
IU-153,image-759137eae5cc0466b49dc27f553b8af146582350,image-759137eae5cc0466b49dc27f553b8af146582350.png,R07,12706.434376346577,4344.516638339335,932.0,311.0,1,translate(12706.434376346577 4344.516638339335) rotate(0 466 155.5),,"[""T-031"", ""T-033"", ""T-032""]","[""pkce public client spa"", ""pkce confidential client, mvc,bff"", ""what is conf/pub clients and why bff is good""]",pending_supplemental_transcript
IU-154,image-5066f6f41e159e36037fbc60453ea71a908fd682,image-5066f6f41e159e36037fbc60453ea71a908fd682.png,R07,12724.312083039491,4672.193747103984,596.0,482.0,1,translate(12724.312083039491 4672.193747103984) rotate(0 298.1222933070867 241.15625),,"[""T-031"", ""T-033"", ""T-032""]","[""pkce public client spa"", ""pkce confidential client, mvc,bff"", ""what is conf/pub clients and why bff is good""]",pending_supplemental_transcript
IU-155,image-073e326ce8164ce4b067eddf381cd29aacdd971c,image-073e326ce8164ce4b067eddf381cd29aacdd971c.png,R07,12714.26765881728,5181.849920810038,913.0,373.0,1,translate(12714.26765881728 5181.849920810038) rotate(0 456.5 186.5),,"[""T-031"", ""T-033"", ""T-032""]","[""pkce public client spa"", ""pkce confidential client, mvc,bff"", ""what is conf/pub clients and why bff is good""]",pending_supplemental_transcript
IU-156,image-adcbdda55596c0917b1b9bebc17ebc3bf0729700,image-adcbdda55596c0917b1b9bebc17ebc3bf0729700.png,R03,6483.545585792106,3833.461255716722,686.0,106.0,1,translate(6483.545585792106 3833.461255716722) rotate(0 343 53),,"[""T-029"", ""T-025"", ""T-026""]","[""iprofser"", ""so identity resources is what client app "", ""gets in id token and what is being populated into ""]",pending_supplemental_transcript
IU-157,image-f115ab28df2a054b2eabf54c5f166f475163f014,image-f115ab28df2a054b2eabf54c5f166f475163f014.png,R03,6474.8493629925415,3965.3049039914604,752.0,482.0,1,translate(6474.8493629925415 3965.3049039914604) rotate(0 376.1405994271686 241.15625),,"[""T-029"", ""T-025"", ""T-026""]","[""iprofser"", ""so identity resources is what client app "", ""gets in id token and what is being populated into ""]",pending_supplemental_transcript
IU-158,image-74efa5c9eabf97c5f80b61ab6a10adae97d2a520,image-74efa5c9eabf97c5f80b61ab6a10adae97d2a520.png,R03,6449.656629086377,4456.905734069585,856.0,268.0,1,translate(6449.656629086377 4456.905734069585) rotate(0 428 134),,"[""T-028"", ""T-027"", ""T-026""]","[""for api to decide whether this user is allowed to request it(in addition to scopes)"", ""claimsprincipal by middleware, userclaims in apiresources are needed "", ""gets in id token and what is being populated into ""]",pending_supplemental_transcript
IU-159,image-1794187c59fcb5c787a47a08f28cded0ce885219,image-1794187c59fcb5c787a47a08f28cded0ce885219.png,R03,6425.545382341585,5983.405835794847,962.0,415.0,1,translate(6425.545382341585 5983.405835794847) rotate(0 481 207.5),,"[""T-006"", ""T-100"", ""T-101""]","[""def challenge scheme how works"", ""should we use refresh tokens in spa"", ""token rotation""]",pending_supplemental_transcript
IU-160,image-df3869ea48d16e9a3c631231345d83fe3854a69b,image-df3869ea48d16e9a3c631231345d83fe3854a69b.png,R03,6426.087301431515,6391.9716723833935,694.0,482.0,1,translate(6426.087301431515 6391.9716723833935) rotate(0 347.1247475767367 241.15625),,"[""T-100"", ""T-006"", ""T-101""]","[""should we use refresh tokens in spa"", ""def challenge scheme how works"", ""token rotation""]",pending_supplemental_transcript
IU-161,image-0bd976d627e496fe76323659bef1516bc4a9a76e,image-0bd976d627e496fe76323659bef1516bc4a9a76e.png,R03,6401.434135596793,6899.572400736257,988.0,276.0,1,translate(6401.434135596793 6899.572400736257) rotate(0 494 138),,"[""T-100"", ""T-101"", ""T-102""]","[""should we use refresh tokens in spa"", ""token rotation"", ""token rotation""]",pending_supplemental_transcript
IU-162,image-040963a5e2315e58f68d71f57a19578868538442,image-040963a5e2315e58f68d71f57a19578868538442.png,R03,6406.529671601722,5644.754930004068,914.0,291.0,1,translate(6406.529671601722 5644.754930004068) rotate(0 457 145.5),,"[""T-006"", ""T-028"", ""T-027""]","[""def challenge scheme how works"", ""for api to decide whether this user is allowed to request it(in addition to scopes)"", ""claimsprincipal by middleware, userclaims in apiresources are needed ""]",pending_supplemental_transcript
IU-163,image-4e17db5222597570e6962a09a1bdb608252341dc,image-4e17db5222597570e6962a09a1bdb608252341dc.png,R03,6454.233369654023,5085.162436311034,886.0,185.0,1,translate(6454.233369654023 5085.162436311034) rotate(0 443 92.5),,"[""T-028"", ""T-027"", ""T-026""]","[""for api to decide whether this user is allowed to request it(in addition to scopes)"", ""claimsprincipal by middleware, userclaims in apiresources are needed "", ""gets in id token and what is being populated into ""]",pending_supplemental_transcript
IU-164,image-25118095c09a544a2c7a47fbbfbd007c3a6ea85f,image-25118095c09a544a2c7a47fbbfbd007c3a6ea85f.png,R03,6417.566804712616,4727.662360017089,856.0,350.0,1,translate(6417.566804712616 4727.662360017089) rotate(0 428 175),,"[""T-028"", ""T-027"", ""T-026""]","[""for api to decide whether this user is allowed to request it(in addition to scopes)"", ""claimsprincipal by middleware, userclaims in apiresources are needed "", ""gets in id token and what is being populated into ""]",pending_supplemental_transcript
IU-165,image-f5000adb85b613f141bf2d10f121862494af48cf,image-f5000adb85b613f141bf2d10f121862494af48cf.png,R05,10710.257327890473,9265.918648421679,641.0,312.0,1,translate(10710.257327890473 9265.918648421679) rotate(0 320.5 156),,"[""T-102"", ""T-101"", ""T-100""]","[""token rotation"", ""token rotation"", ""should we use refresh tokens in spa""]",pending_supplemental_transcript
IU-166,image-65985d0ad9f7f2091d201dac0575a5c9a8dbc716,image-65985d0ad9f7f2091d201dac0575a5c9a8dbc716.png,R05,10696.375506194508,8759.095757186327,715.0,482.0,1,translate(10696.375506194508 8759.095757186327) rotate(0 357.7151041666666 241.15625),,"[""T-102"", ""T-101"", ""T-100""]","[""token rotation"", ""token rotation"", ""should we use refresh tokens in spa""]",pending_supplemental_transcript
IU-167,image-85feaa4bdb20ead6c933220433a5b7ca326f5398,image-85feaa4bdb20ead6c933220433a5b7ca326f5398.png,R05,10695.257327890473,8407.418724715624,701.0,339.0,1,translate(10695.257327890473 8407.418724715624) rotate(0 350.5 169.5),,"[""T-102"", ""T-101"", ""T-100""]","[""token rotation"", ""token rotation"", ""should we use refresh tokens in spa""]",pending_supplemental_transcript
IU-168,image-a7dd1b96dd77ab2d91d2e545fee81547159e4c57,image-a7dd1b96dd77ab2d91d2e545fee81547159e4c57.png,R05,10691.257480478364,7975.085213363085,779.0,417.0,1,translate(10691.257480478364 7975.085213363085) rotate(0 389.5 208.5),,"[""T-102"", ""T-101"", ""T-100""]","[""token rotation"", ""token rotation"", ""should we use refresh tokens in spa""]",pending_supplemental_transcript
IU-169,image-0e0d27f9cdc9c9487def7a84e1d05962d388bc7a,image-0e0d27f9cdc9c9487def7a84e1d05962d388bc7a.png,R05,10687.58851779432,7475.762398421679,776.0,482.0,1,translate(10687.58851779432 7475.762398421679) rotate(0 388.1688100961537 241.15625),,"[""T-032"", ""T-102"", ""T-030""]","[""what is conf/pub clients and why bff is good"", ""token rotation"", ""confidential/public clients/pkce flow/both lients types flow,bff""]",pending_supplemental_transcript
IU-170,image-f1ab849978c256e5111a3cbc0a80a4e355ef8e34,image-f1ab849978c256e5111a3cbc0a80a4e355ef8e34.png,R05,10693.740817773629,6970.762322127734,761.0,482.0,1,translate(10693.740817773629 6970.762322127734) rotate(0 380.34994517543873 241.15625),,"[""T-032"", ""T-030"", ""T-031""]","[""what is conf/pub clients and why bff is good"", ""confidential/public clients/pkce flow/both lients types flow,bff"", ""pkce public client spa""]",pending_supplemental_transcript
IU-171,image-4aa4e0fcea67eaa614a25c7b0ee2ec856926511d,image-4aa4e0fcea67eaa614a25c7b0ee2ec856926511d.png,R05,10697.50156945823,6490.762398421679,770.0,482.0,1,translate(10697.50156945823 6490.762398421679) rotate(0 384.92247596153857 241.15625),,"[""T-032"", ""T-030"", ""T-031""]","[""what is conf/pub clients and why bff is good"", ""confidential/public clients/pkce flow/both lients types flow,bff"", ""pkce public client spa""]",pending_supplemental_transcript
IU-172,image-9ffe1faa2d7934a1636ab1d091da4e29fe65906a,image-9ffe1faa2d7934a1636ab1d091da4e29fe65906a.png,R05,10713.590762949067,6109.252007186327,861.0,362.0,1,translate(10713.590762949067 6109.252007186327) rotate(0 430.5 181),,"[""T-032"", ""T-030"", ""T-031""]","[""what is conf/pub clients and why bff is good"", ""confidential/public clients/pkce flow/both lients types flow,bff"", ""pkce public client spa""]",pending_supplemental_transcript
IU-173,image-e0854f42b7461d6221bdb115c2355bec9c09419a,image-e0854f42b7461d6221bdb115c2355bec9c09419a.png,R07,12887.305281178235,7619.077303497475,685.0,296.0,1,translate(12887.305281178235 7619.077303497475) rotate(0 342.5 148),,"[""T-031"", ""T-033"", ""T-032""]","[""pkce public client spa"", ""pkce confidential client, mvc,bff"", ""what is conf/pub clients and why bff is good""]",pending_supplemental_transcript
IU-174,image-6d05286c911f963c64e7fd06ca2b94275dcd671f,image-6d05286c911f963c64e7fd06ca2b94275dcd671f.png,R07,12911.717996642023,7068.778283547699,632.0,482.0,1,translate(12911.717996642023 7068.778283547699) rotate(0 316.18263888888896 241.15625),,"[""T-031"", ""T-033"", ""T-032""]","[""pkce public client spa"", ""pkce confidential client, mvc,bff"", ""what is conf/pub clients and why bff is good""]",pending_supplemental_transcript
IU-175,image-8310ea96e50e202d6ff691035125cb62fb8392dd,image-8310ea96e50e202d6ff691035125cb62fb8392dd.png,R07,12897.852958354575,6623.553464909306,702.0,428.0,1,translate(12897.852958354575 6623.553464909306) rotate(0 351 214),,"[""T-031"", ""T-033"", ""T-032""]","[""pkce public client spa"", ""pkce confidential client, mvc,bff"", ""what is conf/pub clients and why bff is good""]",pending_supplemental_transcript
IU-176,image-e47d1690c9c9dea431581e4ca54f69d3f7026924,image-e47d1690c9c9dea431581e4ca54f69d3f7026924.png,R07,12889.931478552879,6154.492482068907,634.0,482.0,1,translate(12889.931478552879 6154.492482068907) rotate(0 317.01665976821187 241.15625),,"[""T-031"", ""T-033"", ""T-032""]","[""pkce public client spa"", ""pkce confidential client, mvc,bff"", ""what is conf/pub clients and why bff is good""]",pending_supplemental_transcript
IU-177,image-c5d9dffb73e25eb107bc89346eadd36e1309d025,image-c5d9dffb73e25eb107bc89346eadd36e1309d025.png,R06,11670.773163607082,6884.506145587902,810.0,442.0,1,translate(11670.773163607082 6884.506145587902) rotate(0 405 221),,"[""T-032"", ""T-031"", ""T-030""]","[""what is conf/pub clients and why bff is good"", ""pkce public client spa"", ""confidential/public clients/pkce flow/both lients types flow,bff""]",pending_supplemental_transcript
IU-178,image-78c63566387328bf60553fb94fbdc212b075da4b,image-78c63566387328bf60553fb94fbdc212b075da4b.png,R06,11695.384105176094,6505.839453489922,633.0,356.0,1,translate(11695.384105176094 6505.839453489922) rotate(0 316.5 178),,"[""T-032"", ""T-031"", ""T-030""]","[""what is conf/pub clients and why bff is good"", ""pkce public client spa"", ""confidential/public clients/pkce flow/both lients types flow,bff""]",pending_supplemental_transcript
IU-179,image-67ed4b96c0e77a35ec8d07a61a055c4c5313928b,image-67ed4b96c0e77a35ec8d07a61a055c4c5313928b.png,R06,11703.05082270539,6107.839453489922,761.0,372.0,1,translate(11703.05082270539 6107.839453489922) rotate(0 380.5 186),,"[""T-032"", ""T-031"", ""T-030""]","[""what is conf/pub clients and why bff is good"", ""pkce public client spa"", ""confidential/public clients/pkce flow/both lients types flow,bff""]",pending_supplemental_transcript
IU-180,image-6b3abf86801302756a79414c80131cbe94a38004,image-6b3abf86801302756a79414c80131cbe94a38004.png,R08,14002.66191686229,6163.506069293955,724.0,434.0,1,translate(14002.66191686229 6163.506069293955) rotate(0 362 217),,"[""T-033"", ""T-031"", ""T-032""]","[""pkce confidential client, mvc,bff"", ""pkce public client spa"", ""what is conf/pub clients and why bff is good""]",pending_supplemental_transcript
IU-181,image-6475516128741726a62b16a4f3f16a7c465e59fa,image-6475516128741726a62b16a4f3f16a7c465e59fa.png,R08,13983.328634391586,6622.5061455879,896.0,466.0,1,translate(13983.328634391586 6622.5061455879) rotate(0 448 233),,"[""T-033"", ""T-031"", ""T-032""]","[""pkce confidential client, mvc,bff"", ""pkce public client spa"", ""what is conf/pub clients and why bff is good""]",pending_supplemental_transcript
IU-182,image-8a530e7be25fddfcdf1ab9daa2c83fcc4849847c,image-8a530e7be25fddfcdf1ab9daa2c83fcc4849847c.png,R08,13981.414065793715,7096.016460529307,563.0,482.0,1,translate(13981.414065793715 7096.016460529307) rotate(0 281.58128612716746 241.15625),,"[""T-033"", ""T-031"", ""T-032""]","[""pkce confidential client, mvc,bff"", ""pkce public client spa"", ""what is conf/pub clients and why bff is good""]",pending_supplemental_transcript
IU-183,image-b741fabd397140fa50b274747955a2caad252a33,image-b741fabd397140fa50b274747955a2caad252a33.png,R08,13980.333426058252,7597.683101764658,582.0,482.0,1,translate(13980.333426058252 7597.683101764658) rotate(0 290.99520833333327 241.15625),,"[""T-033"", ""T-031"", ""T-032""]","[""pkce confidential client, mvc,bff"", ""pkce public client spa"", ""what is conf/pub clients and why bff is good""]",pending_supplemental_transcript
IU-184,image-55c56330d336ded6616d4c54d296940f73bcd0bf,image-55c56330d336ded6616d4c54d296940f73bcd0bf.png,R08,13976.66206945018,8100.006069293955,906.0,371.0,1,translate(13976.66206945018 8100.006069293955) rotate(0 453 185.5),,"[""T-033"", ""T-031"", ""T-032""]","[""pkce confidential client, mvc,bff"", ""pkce public client spa"", ""what is conf/pub clients and why bff is good""]",pending_supplemental_transcript
IU-185,image-0e1195133151fd9a7fc341a28c77558295aba48e,image-0e1195133151fd9a7fc341a28c77558295aba48e.png,R08,13956.828634391586,8487.506069293955,879.0,176.0,1,translate(13956.828634391586 8487.506069293955) rotate(0 439.5 88),,"[""T-033"", ""T-031"", ""T-032""]","[""pkce confidential client, mvc,bff"", ""pkce public client spa"", ""what is conf/pub clients and why bff is good""]",pending_supplemental_transcript
IU-186,image-5f20866dadc724ddb28d81d5a07c34d565599a44,image-5f20866dadc724ddb28d81d5a07c34d565599a44.png,R04,9327.661621859033,17934.68106725945,650.0,264.0,1,translate(9327.661621859033 17934.68106725945) rotate(0 325 132),,"[""T-193"", ""T-195"", ""T-196""]","[""        var sid = Guid.NewGuid().ToString(\""N\""); // our server session id"", ""        // Add sid claim to the cookie identity (small)"", ""        var identity = (ClaimsIdentity)ctx.Principal!.Identity!;""]",pending_supplemental_transcript
IU-187,image-9c83a99b435ff02eef578b3ded0cd545d7c45a79,image-9c83a99b435ff02eef578b3ded0cd545d7c45a79.png,R04,9282.698638202939,17444.96901586785,774.0,482.0,1,translate(9282.698638202939 17444.96901586785) rotate(0 387.18512110726647 241.15625),,"[""T-178"", ""T-179"", ""T-181""]","[""using Microsoft.AspNetCore.Authentication.OpenIdConnect;"", ""using System.Security.Claims;"", ""options.Events = new OpenIdConnectEvents""]",pending_supplemental_transcript
IU-188,image-27f872e2d787e70753da8606124c0da685e0188c,image-27f872e2d787e70753da8606124c0da685e0188c.png,R04,9287.217194368799,17054.125189573904,902.0,364.0,1,translate(9287.217194368799 17054.125189573904) rotate(0 451 182),,"[""T-178"", ""T-179"", ""T-181""]","[""using Microsoft.AspNetCore.Authentication.OpenIdConnect;"", ""using System.Security.Claims;"", ""options.Events = new OpenIdConnectEvents""]",pending_supplemental_transcript
IU-189,image-d3b4e0de3954bf22037d6ab96ad4e194b4243030,image-d3b4e0de3954bf22037d6ab96ad4e194b4243030.png,R04,9274.216889193018,16582.12526586785,938.0,458.0,1,translate(9274.216889193018 16582.12526586785) rotate(0 469 229),,"[""T-178"", ""T-179"", ""T-181""]","[""using Microsoft.AspNetCore.Authentication.OpenIdConnect;"", ""using System.Security.Claims;"", ""options.Events = new OpenIdConnectEvents""]",pending_supplemental_transcript
IU-190,image-c3aa12c633d9cbd106848ef6622867a5d8eb8ca3,image-c3aa12c633d9cbd106848ef6622867a5d8eb8ca3.png,R04,9299.383759310205,16089.2919071032,931.0,477.0,1,translate(9299.383759310205 16089.2919071032) rotate(0 465.5 238.5),,"[""T-093"", ""T-092"", ""T-091""]","[""app.Run();"", ""app.MapDefaultControllerRoute();"", ""app.UseAuthorization();""]",pending_supplemental_transcript
IU-191,image-e99e7a7fd39d1e3b5b2e0fd32460eb923e40e851,image-e99e7a7fd39d1e3b5b2e0fd32460eb923e40e851.png,R04,9310.217041780908,15784.458624632496,866.0,280.0,1,translate(9310.217041780908 15784.458624632496) rotate(0 433 140),,"[""T-093"", ""T-092"", ""T-091""]","[""app.Run();"", ""app.MapDefaultControllerRoute();"", ""app.UseAuthorization();""]",pending_supplemental_transcript
IU-192,image-80d2ad7f1a6bc57d2d5841322d91390859b2ba4b,image-80d2ad7f1a6bc57d2d5841322d91390859b2ba4b.png,R04,9327.550476839502,15368.625265867848,848.0,395.0,1,translate(9327.550476839502 15368.625265867848) rotate(0 424 197.5),,"[""T-093"", ""T-092"", ""T-091""]","[""app.Run();"", ""app.MapDefaultControllerRoute();"", ""app.UseAuthorization();""]",pending_supplemental_transcript
IU-193,image-2fbcfaa5d24244e7f8b7ebc712819e0f1bb8160a,image-2fbcfaa5d24244e7f8b7ebc712819e0f1bb8160a.png,R04,9317.32808507518,15029.402975828785,874.0,339.0,1,translate(9317.32808507518 15029.402975828785) rotate(0 437 169.5),,"[""T-093"", ""T-092"", ""T-091""]","[""app.Run();"", ""app.MapDefaultControllerRoute();"", ""app.UseAuthorization();""]",pending_supplemental_transcript
IU-194,image-c9c16e7f25d02ba135f379b01505f9b12ae04f09,image-c9c16e7f25d02ba135f379b01505f9b12ae04f09.png,R04,9353.713812497786,14531.079957436858,637.0,482.0,1,translate(9353.713812497786 14531.079957436858) rotate(0 318.39198253833047 241.15625),,"[""T-093"", ""T-092"", ""T-091""]","[""app.Run();"", ""app.MapDefaultControllerRoute();"", ""app.UseAuthorization();""]",pending_supplemental_transcript
