source_id,image_use_id,symbol_id,sha256,sha1,x,y,width,height,pixel_width,pixel_height,region_id,restored,coverage_status,assignment_count,asset_path,evidence,nearest_text_nodes_hint_only
S-067,IU-067,image-183684b58e01f0a2130837b2e44332fd115a7966,81e013909ebe66c7a04d975f2265c08e5cf474c8a0c98b426ce4a85ead52e147,dae0dce14c05d4aa334d5856512fa937ea61df4c,4365.004950547159,22157.3805551713,1030.0,479.0,1030,479,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-067__81e013909e.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-103"", ""text"": ""with reusing invalidmodelstate factory""}, {""text_id"": ""T-102"", ""text"": ""validation problem""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}, {""text_id"": ""T-104"", ""text"": ""for system.text.json patch""}, {""text_id"": ""T-106"", ""text"": ""(we write modelstate errors manually)""}]"
S-068,IU-068,image-41ee41a1ab3ad121878f27b9e62f6332ecc9e268,adbdd87bcdffb87584063315d520e830bbd2b7d7d4faa2f5b28c5f418effdb4f,b5fc3974ee4590c80f8847408f7fc8881f6eecf3,3310.589851554518,22331.2622499979,678.0,482.0,775,551,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-068__adbdd87bcd.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-103"", ""text"": ""with reusing invalidmodelstate factory""}, {""text_id"": ""T-102"", ""text"": ""validation problem""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-104"", ""text"": ""for system.text.json patch""}]"
S-069,IU-069,image-65843b420f82573d18728170c965a12ed50d3f94,d9d22e4f4c093405fe79577ca8f3610e399279db2c93ec82f88ee055dd8510b8,c549b2a6bd27b324462cbb70bd01e0a80d9aa993,2364.4879629921347,22366.84440331822,858.0,343.0,858,343,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-069__d9d22e4f4c.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-103"", ""text"": ""with reusing invalidmodelstate factory""}, {""text_id"": ""T-102"", ""text"": ""validation problem""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-108"", ""text"": ""with upsert""}]"
S-070,IU-070,image-6574ca5365faaab5043df271f6ed99d91f485ba7,620f57fa1228fbe1bf3fe6dc1f4da95026e832a7ed9901d6adc36c42747832a5,a29a70c5f8e46e306bf6dc19e6e7a927943087fb,4380.393866562784,22664.32499283406,929.0,450.0,929,450,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-070__620f57fa12.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-105"", ""text"": ""need to check if""}, {""text_id"": ""T-104"", ""text"": ""for system.text.json patch""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-106"", ""text"": ""(we write modelstate errors manually)""}, {""text_id"": ""T-103"", ""text"": ""with reusing invalidmodelstate factory""}]"
S-071,IU-071,image-de5be712a22d58f9ce3b8ad5e2ed8f3e2cd6732e,2bcbecb019512ea5113389c5f2cd990c11dc6618baea7f7061727bc993edf6c2,5ab92a4cf9dc9f504227cadac6f4ed6ac460005d,2388.6175474105376,22732.103707788705,709.0,451.0,709,451,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-071__2bcbecb019.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-103"", ""text"": ""with reusing invalidmodelstate factory""}, {""text_id"": ""T-102"", ""text"": ""validation problem""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-108"", ""text"": ""with upsert""}]"
S-072,IU-072,image-fdb9f4cb5c8df27df6dbf342340e3e2bbe170729,154e7a15088c49f70a4d8ac93635f02d860ca0d3d66cad190f919cbefca172ab,fea79813c80cf9e618e918dfea96d337467ca246,3346.3951895546343,22843.733224390264,749.0,447.0,749,447,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-072__154e7a1508.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-103"", ""text"": ""with reusing invalidmodelstate factory""}, {""text_id"": ""T-102"", ""text"": ""validation problem""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-104"", ""text"": ""for system.text.json patch""}]"
S-073,IU-073,image-4ab95270e4660fcf32264f6c1e02c6b3a295b1a9,fdb7a32c4e1aba17506e4c7befdaf4de0456872ad8356dfd23fea8b82ebf1d69,f1ce5ba1911bf8e5169ab0d8daa8fe5e59c0d25d,2397.821160691787,23246.270306638533,738.0,436.0,738,436,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-073__fdb7a32c4e.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-103"", ""text"": ""with reusing invalidmodelstate factory""}, {""text_id"": ""T-102"", ""text"": ""validation problem""}, {""text_id"": ""T-108"", ""text"": ""with upsert""}, {""text_id"": ""T-109"", ""text"": ""create flow IF  id missing""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}]"
S-074,IU-074,image-a352fc31fc571883ead751102d86968bad9d868a,ef97b314fad73e29f99b5a1234055f856a605309eef12538702ad13e2e7f0c85,c2a05d16e890f49b35c7195e88f9d53ba3f159c9,3352.8280271883855,23337.188153318217,775.0,482.0,787,490,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-074__ef97b314fa.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-105"", ""text"": ""need to check if""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-103"", ""text"": ""with reusing invalidmodelstate factory""}, {""text_id"": ""T-102"", ""text"": ""validation problem""}, {""text_id"": ""T-108"", ""text"": ""with upsert""}]"
S-075,IU-075,image-9aadd6e0e23e7e711035862102a1ea6d403b79f2,8da5a202b234abf99174eb1a57ea9ceb358fb077a793491c4457dd7dfe7170e2,7259372b43c55337d3250324cbae684bd33bb560,2399.1544940251206,23714.307321069955,682.0,374.0,682,374,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-075__8da5a202b2.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-108"", ""text"": ""with upsert""}, {""text_id"": ""T-109"", ""text"": ""create flow IF  id missing""}, {""text_id"": ""T-103"", ""text"": ""with reusing invalidmodelstate factory""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}, {""text_id"": ""T-102"", ""text"": ""validation problem""}]"
S-076,IU-076,image-51e3b2500e77c59cda2e89924c061141f66523e7,e79dba7e591927c0e29a2544a9a0bea87fe06b2a188a802c132048fb267c0a5e,8278cdd6dea2daeb52cedf1ea7c048c3a9930868,3507.769938592253,23973.960773794937,845.0,347.0,845,347,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-076__e79dba7e59.png,"Visually reviewed screenshot assigned to R06: Controller implementation: load, patch, validate, map, persist, and optional upsert","[{""text_id"": ""T-105"", ""text"": ""need to check if""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-108"", ""text"": ""with upsert""}, {""text_id"": ""T-109"", ""text"": ""create flow IF  id missing""}, {""text_id"": ""T-104"", ""text"": ""for system.text.json patch""}]"
S-077,IU-077,image-a2fda5249e19a3474196d73c9351dd51481e5b6f,de34e7e9c0fb40cced9861d78f851c5716ec84a254750313995b8c965b6bf663,21b187c875214e8240bc55a869af27dbe4ef8d38,2331.687362003671,24126.817805553463,935.0,482.0,962,496,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-077__de34e7e9c0.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-108"", ""text"": ""with upsert""}, {""text_id"": ""T-109"", ""text"": ""create flow IF  id missing""}, {""text_id"": ""T-110"", ""text"": ""and then update flow as normal patch""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}]"
S-078,IU-078,image-30a6ce137ba382ed34eb466afd00e539ad0ee7cd,7a068fdf0fa0d1820153df212c909d59b976a9e8f488e52cf7b0a277faa1025b,a4185b02e7fc4cd329fddaeaf8baf11476b28b81,5251.179665763669,24364.474940460634,681.0,482.0,843,597,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-078__7a068fdf0f.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-106"", ""text"": ""(we write modelstate errors manually)""}, {""text_id"": ""T-104"", ""text"": ""for system.text.json patch""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}, {""text_id"": ""T-108"", ""text"": ""with upsert""}]"
S-079,IU-079,image-1341c5df7f3410faf450dc8762c28225f8b522bf,54456336c38981391d1cb5109959cb8480c4c0941bd69fdb555fe2818e9753d8,2acaacf6dc8c1741e1117f63bdb3c00c8f95af91,3408.9658923794427,24371.63795885353,1006.0,588.0,875,511,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-079__54456336c3.png,"Visually reviewed screenshot assigned to R06: Controller implementation: load, patch, validate, map, persist, and optional upsert","[{""text_id"": ""T-108"", ""text"": ""with upsert""}, {""text_id"": ""T-109"", ""text"": ""create flow IF  id missing""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}, {""text_id"": ""T-110"", ""text"": ""and then update flow as normal patch""}]"
S-080,IU-080,image-8aaed4978ef62b78cca6d63b30f4111b6e956ae5,2e6faa5a2d9913f6c2894209b5f522763417689e8e454e6a20a1198b56022486,832c93353d1dd28c6121c4e2d8c3b9d5d99ee3a2,4641.0222449357325,24405.986004976592,574.0,445.0,574,445,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-080__2e6faa5a2d.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-106"", ""text"": ""(we write modelstate errors manually)""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-104"", ""text"": ""for system.text.json patch""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}, {""text_id"": ""T-108"", ""text"": ""with upsert""}]"
S-081,IU-081,image-d30e6f39fb1e2a1e2c1c859536626fab009f0bba,fb1e1fcd042228eca0be9d4011c7d287a659cbb7882aa5fa1e4096a5accfaa9c,5d015f279803b75900e3edd052f7acfc1b84cd50,2384.7656051362314,24665.51106998489,853.0,199.0,853,199,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-081__fb1e1fcd04.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-108"", ""text"": ""with upsert""}, {""text_id"": ""T-109"", ""text"": ""create flow IF  id missing""}, {""text_id"": ""T-110"", ""text"": ""and then update flow as normal patch""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}]"
S-082,IU-082,image-d30bfab0f6cc719bb7121f14fc183eed545cecfe,9937700f510ac60eafd7fa4a59fea7a6c1433b36cf56925ad8e35205d9d2e137,9b75a34662d715f0331fae71b0ce0117f617f856,2386.978791647201,24918.788844371822,724.0,401.0,1005,557,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-082__9937700f51.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-109"", ""text"": ""create flow IF  id missing""}, {""text_id"": ""T-108"", ""text"": ""with upsert""}, {""text_id"": ""T-110"", ""text"": ""and then update flow as normal patch""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}]"
S-083,IU-083,image-aad17ea5c7d517d29a9e8aecdecfb148fb8a6858,b2bcd1b71a9ff9d07820905c7e5bcf2a2b8cf73a6dae436d0834f93df3362a7a,a97fd4d994a541ab4d4de119bbcdf3ceb4a92196,3530.380621775637,25204.526752798844,774.0,482.0,942,587,R01,True,processed-semantic-transcript,1,assets/source-images-v001/S-083__b2bcd1b71a.png,"Visually reviewed screenshot assigned to R01: PUT versus PATCH semantics, idempotency, status codes, upsert, and conditional requests","[{""text_id"": ""T-109"", ""text"": ""create flow IF  id missing""}, {""text_id"": ""T-108"", ""text"": ""with upsert""}, {""text_id"": ""T-110"", ""text"": ""and then update flow as normal patch""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}]"
S-084,IU-084,image-41af58a59aae92cc796f167018deb6668ca4be75,e632a13cd207a471c8c832642ab25e6859d8231781ed4ad8cd2a35b7fde49756,9feaf873dafa475e5e2a696de6b145ab6dafe897,2287.3603309967216,25505.072711430545,908.0,441.0,908,441,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-084__e632a13cd2.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-110"", ""text"": ""and then update flow as normal patch""}, {""text_id"": ""T-109"", ""text"": ""create flow IF  id missing""}, {""text_id"": ""T-108"", ""text"": ""with upsert""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}]"
S-085,IU-085,image-0b131fbe94a19a4d697c77b3d59dc825c5466741,75d9a677427e6625ae0f12411fc678bc58c16924abd655b3e54e81f0bbc4d86c,cf3f48b0a466efd5c0eee65ed3858d104cc3376e,2317.795255101751,26053.305367273646,723.0,482.0,923,616,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-085__75d9a67742.png,"Visually reviewed screenshot assigned to R07: Validation architecture: ModelState, ValidationProblem, ActionContext, and InvalidModelStateResponseFactory","[{""text_id"": ""T-110"", ""text"": ""and then update flow as normal patch""}, {""text_id"": ""T-109"", ""text"": ""create flow IF  id missing""}, {""text_id"": ""T-108"", ""text"": ""with upsert""}, {""text_id"": ""T-107"", ""text"": ""jsonpatchdoc valid first""}, {""text_id"": ""T-105"", ""text"": ""need to check if""}]"
