source_id,source_num,fileId,fileId_short,x,y,width,height,rotation,opacity,initial_subregion,combined_pass,initial_meaning,nearest_labels_for_search_only,coverage_status,decision_is_final,review_notes,current_region_decision,must_recheck_before_region_close
S-001,1,0c73cc692afc66ab8a736aa60640d676438bcb86,0c73cc692a,7973.557,541.304,843.0,482.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-004: changetracker itself | L-005: entityentry | L-006: common tasks | L-103: all navigations - references and | L-104: collections have isloded flag,processed-in-r01-v002-correction,yes-for-r01-v002-correction,Corrected during R02 boundary review; ChangeTracker overview/core members belong to R01.,R01,no-for-r01-v002
S-092,92,1d52164b12dae84d6e240c874a3e6cb6df7be39e,1d52164b12,870.773,14434.607,1079.0,399.0,0.0,1,R03-trackgraph-nodestate-and-member-api,P03-R03R04-trackgraph-member-api-and-events,"TrackGraph and graph traversal: NodeState, manual state assignment, TrackGraph stopping behavior, member/property API helpers.",L-048: Nodestate | L-054: you control the traversal | L-053: wont stop on already tracked entries | L-052: stops on tracked entries | L-051: the only thing trackgraph does auto -,processed-in-r03-v001,yes-for-r03-v001-boundary,R03 processed after local boundary review.,R03,no-for-r03-v001
S-093,93,9b5e0ea095e3b2ac1f4323f2a158602191f155fa,9b5e0ea095,613.384,11249.205,1071.0,219.0,0.0,1,R03-trackgraph-nodestate-and-member-api,P03-R03R04-trackgraph-member-api-and-events,"TrackGraph and graph traversal: NodeState, manual state assignment, TrackGraph stopping behavior, member/property API helpers.","L-050: need to modifystate by yourself | L-056: what it does auto and when | L-051: the only thing trackgraph does auto - | L-055: trackraph, what you need to do manually | L-052: stops on tracked entries",processed-in-r03-v001,yes-for-r03-v001-boundary,R03 processed after local boundary review.,R03,no-for-r03-v001
S-094,94,b5d1fad7ce21a50e7964e4e415e9b03c5d506f95,b5d1fad7ce,694.218,11501.538,996.0,171.0,0.0,1,R03-trackgraph-nodestate-and-member-api,P03-R03R04-trackgraph-member-api-and-events,"TrackGraph and graph traversal: NodeState, manual state assignment, TrackGraph stopping behavior, member/property API helpers.","L-050: need to modifystate by yourself | L-051: the only thing trackgraph does auto - | L-052: stops on tracked entries | L-056: what it does auto and when | L-055: trackraph, what you need to do manually",processed-in-r03-v001,yes-for-r03-v001-boundary,R03 processed after local boundary review.,R03,no-for-r03-v001
S-095,95,becd19325b8576f68c3e79c4ca5fe4060bb480c1,becd19325b,633.354,12002.826,1059.0,345.0,0.0,1,R03-trackgraph-nodestate-and-member-api,P03-R03R04-trackgraph-member-api-and-events,"TrackGraph and graph traversal: NodeState, manual state assignment, TrackGraph stopping behavior, member/property API helpers.",L-052: stops on tracked entries | L-051: the only thing trackgraph does auto - | L-050: need to modifystate by yourself | L-053: wont stop on already tracked entries | L-056: what it does auto and when,processed-in-r03-v001,yes-for-r03-v001-boundary,R03 processed after local boundary review.,R03,no-for-r03-v001
S-096,96,1a0f52f9025c3ee2d6613ca087d50a3d39356e64,1a0f52f902,650.428,12357.437,1013.0,338.0,0.0,1,R03-trackgraph-nodestate-and-member-api,P03-R03R04-trackgraph-member-api-and-events,"TrackGraph and graph traversal: NodeState, manual state assignment, TrackGraph stopping behavior, member/property API helpers.",L-052: stops on tracked entries | L-051: the only thing trackgraph does auto - | L-050: need to modifystate by yourself | L-053: wont stop on already tracked entries | L-054: you control the traversal,processed-in-r03-v001,yes-for-r03-v001-boundary,R03 processed after local boundary review.,R03,no-for-r03-v001
S-097,97,ddf20e54813779c75919d747eb00329c425bd4dd,ddf20e5481,635.669,12729.141,1004.0,202.0,0.0,1,R03-trackgraph-nodestate-and-member-api,P03-R03R04-trackgraph-member-api-and-events,"TrackGraph and graph traversal: NodeState, manual state assignment, TrackGraph stopping behavior, member/property API helpers.",L-053: wont stop on already tracked entries | L-054: you control the traversal | L-048: Nodestate | L-052: stops on tracked entries | L-051: the only thing trackgraph does auto -,processed-in-r03-v001,yes-for-r03-v001-boundary,R03 processed after local boundary review.,R03,no-for-r03-v001
S-098,98,337e276c21bf3f83c7a102d8f345c921e7a683b3,337e276c21,7222.242,7830.624,949.0,252.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-088: ---properties--- | L-079: context | L-080: state | L-081: entity | L-082: metadata,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-099,99,27987d66a713343e70ee185de3bd9c9296f53b64,27987d66a7,8484.646,7823.17,905.0,256.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.","L-081: entity | L-082: metadata | L-083: currentvalues,origvalues | L-088: ---properties--- | L-084: complexproperties",processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-100,100,4232a3dfc9d098913006314bea1efe126e3c03bb,4232a3dfc9,7234.686,8332.387,973.0,261.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.","L-079: context | L-078: iskeyset | L-082: metadata | L-080: state | L-083: currentvalues,origvalues",processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-101,101,e4a1ef6123d9b39f6a6b34d44eaae7f9428bcde4,e4a1ef6123,8447.015,8329.109,994.0,272.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.","L-082: metadata | L-083: currentvalues,origvalues | L-081: entity | L-084: complexproperties | L-085: debugview",processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-102,102,d3885538c6a1f82244b6751213e283cc9dc6c644,d3885538c6,7232.017,8864.372,992.0,363.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.","L-078: iskeyset | L-077: members | L-083: currentvalues,origvalues | L-091: trackgraph | L-090: can be useful inside",processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-103,103,19a76f39f3bb39310588b4a113ccc8a6c2997052,19a76f39f3,8418.683,8888.039,1002.0,467.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.","L-083: currentvalues,origvalues | L-084: complexproperties | L-085: debugview | L-082: metadata | L-112: savechanges also",processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-104,104,ad490abbbdc6007b87c701a2194188b816ac36c8,ad490abbbd,7200.628,9510.039,989.0,279.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-077: members | L-076: complexcollectons | L-084: complexproperties | L-085: debugview | L-078: iskeyset,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-105,105,96d9cc297315b4bd7e0260a37cfa3168292bc301,96d9cc2973,8364.906,9523.372,1004.0,311.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.","L-085: debugview | L-084: complexproperties | L-083: currentvalues,origvalues | L-074: reference | L-110: will get row version + some fields that was set from",processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-106,106,365718de90995493d74454668bc57b1ca4fdaf9d,365718de90,7196.961,9957.261,1007.0,285.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-076: complexcollectons | L-087: ---methods--- | L-077: members | L-085: debugview | L-075: property,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-107,107,a9be27affb2da06adadac381c81dc88113452382,a9be27affb,8372.405,9975.705,997.0,281.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.","L-085: debugview | L-084: complexproperties | L-074: reference | L-083: currentvalues,origvalues | L-111: another requirest",processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-108,108,68fa83e271423fbd981eda4d7c303d57264c9c25,68fa83e271,7121.35,10848.705,980.0,387.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-075: property | L-087: ---methods--- | L-073: collection | L-074: reference | L-072: navigation,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-109,109,ec10c5a2afb14362c3d6dcec9f35d1f1481b60dc,ec10c5a2af,8270.85,10853.039,1001.0,357.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-074: reference | L-072: navigation | L-071: complexproperty | L-085: debugview | L-086: detectchanges,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-110,110,149d822fc1bb6a7df98837520f98685aae4a545e,149d822fc1,7130.516,11518.372,999.0,301.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-073: collection | L-070: member | L-072: navigation | L-071: complexproperty | L-069: complexcollection,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-111,111,ee1c23d842c784f4e54779a57375f8bc87932e4c,ee1c23d842,8283.349,11492.039,1056.0,295.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-071: complexproperty | L-072: navigation | L-086: detectchanges | L-074: reference | L-067: reloadasync,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-112,112,951277f1a5da74240ec7291c0447134e13899f67,951277f1a5,7098.016,11956.983,984.0,266.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-070: member | L-069: complexcollection | L-071: complexproperty | L-073: collection | L-086: detectchanges,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-113,113,d878e8e5a1fa581615746c9597ede18214c75e5e,d878e8e5a1,8285.349,11938.039,1012.0,259.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-086: detectchanges | L-071: complexproperty | L-072: navigation | L-067: reloadasync | L-074: reference,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-114,114,eb3c018599fac1d1543ebdb2624238c5ca7e516b,eb3c018599,7193.85,12378.872,1035.0,252.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-069: complexcollection | L-068: getdatabasevaluesasync | L-086: detectchanges | L-070: member | L-067: reloadasync,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-115,115,0a5309251634f5f8f7f2a66b27a5105f56f989fc,0a53092516,8270.905,12343.705,1004.0,345.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-086: detectchanges | L-067: reloadasync | L-071: complexproperty | L-072: navigation | L-066: examples,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-116,116,6aa3fae7cc840b6e20d2a260a880f939bf461e59,6aa3fae7cc,7142.183,12903.039,1045.0,353.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-068: getdatabasevaluesasync | L-066: examples | L-067: reloadasync | L-069: complexcollection | L-086: detectchanges,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-117,117,d4e2d617c2e72f542117c891645f66fe53d96396,d4e2d617c2,8345.016,12940.539,1050.0,246.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-067: reloadasync | L-086: detectchanges | L-066: examples | L-071: complexproperty | L-072: navigation,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-118,118,9baa64223378d7d3e6872885574bfa9dbf7da1b0,9baa642233,7684.683,13879.039,1056.0,433.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-066: examples | L-067: reloadasync | L-068: getdatabasevaluesasync | L-086: detectchanges | L-069: complexcollection,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-119,119,236aae1b8a0922a8c2e3a82e767d4077e64227cd,236aae1b8a,7714.245,14353.938,972.0,482.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.",L-066: examples | L-067: reloadasync | L-068: getdatabasevaluesasync | L-097: changetracker event | L-086: detectchanges,processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-120,120,d8559185d597c3156cb3836b169cf9fabe5f018e,d8559185d5,11472.907,7903.634,889.0,482.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.","L-093: what and why metadata | L-092: props,methods examples | L-112: savechanges also | L-113: sets current values to orig values | L-110: will get row version + some fields that was set from",processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-121,121,3ce2522a24820a186e264c3777339a3a892aeeb0,3ce2522a24,13601.163,8374.722,996.0,454.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.","L-092: props,methods examples | L-093: what and why metadata | L-001: .query() | L-003: is entry..... query accessible only from collection? | L-112: savechanges also",processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-122,122,2d03f78f7a6d06be4a4128f01279566d7fecb2f5,2d03f78f7a,13619.177,8853.899,907.0,482.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.","L-092: props,methods examples | L-093: what and why metadata | L-001: .query() | L-112: savechanges also | L-113: sets current values to orig values",processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-123,123,b64b726e0c67dd2b206de8a737fee81e4750aa71,b64b726e0c,11515.866,8431.055,654.0,248.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.","L-093: what and why metadata | L-092: props,methods examples | L-112: savechanges also | L-113: sets current values to orig values | L-110: will get row version + some fields that was set from",processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-124,124,24a95acae13d7d12360e0d9f9b64015fc91fcaa1,24a95acae1,12532.014,8768.425,838.0,234.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.","L-092: props,methods examples | L-093: what and why metadata | L-112: savechanges also | L-113: sets current values to orig values | L-110: will get row version + some fields that was set from",processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-125,125,c4644c8ad132a0a86d8fb94b394a97e8321e507f,c4644c8ad1,12524.403,7837.518,1031.0,481.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.","L-092: props,methods examples | L-093: what and why metadata | L-001: .query() | L-112: savechanges also | L-113: sets current values to orig values",processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-126,126,916fcd8c87a018334b21e83e6e7bac4062f2e420,916fcd8c87,12549.662,8357.555,619.0,395.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.","L-092: props,methods examples | L-093: what and why metadata | L-112: savechanges also | L-113: sets current values to orig values | L-110: will get row version + some fields that was set from",processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-127,127,089517c105fc4086da77d787628c7bfc7e1611c2,089517c105,12523.403,9016.259,953.0,405.0,0.0,1,R02-entityentry-properties-methods-query-and-values,P02-R02-entityentry-properties-methods-query-and-values,"EntityEntry: State, Entity, Metadata, CurrentValues/OriginalValues, IsKeySet, Context, Entry.Query, navigations/references/collections/properties, Reload/GetDatabaseValues examples.","L-092: props,methods examples | L-093: what and why metadata | L-112: savechanges also | L-113: sets current values to orig values | L-110: will get row version + some fields that was set from",processed-in-r02-v001,yes-for-r02-v001-boundary,R02 processed after local boundary review.,R02,no-for-r02-v001
S-128,128,877ccc7942a00a5426f72e147a47562453dd3104,877ccc7942,4786.948,12019.232,847.0,482.0,0.0,1,R03-trackgraph-nodestate-and-member-api,P03-R03R04-trackgraph-member-api-and-events,"TrackGraph and graph traversal: NodeState, manual state assignment, TrackGraph stopping behavior, member/property API helpers.",L-094: what and why member | L-095: props and methods member | L-069: complexcollection | L-068: getdatabasevaluesasync | L-070: member,processed-in-r03-v001,yes-for-r03-v001-boundary,R03 processed after local boundary review.,R03,no-for-r03-v001
S-129,129,e95d9a1b0fa23f293816dda9161533604d66c60b,e95d9a1b0f,4831.332,12565.491,1050.0,405.0,0.0,1,R03-trackgraph-nodestate-and-member-api,P03-R03R04-trackgraph-member-api-and-events,"TrackGraph and graph traversal: NodeState, manual state assignment, TrackGraph stopping behavior, member/property API helpers.",L-094: what and why member | L-068: getdatabasevaluesasync | L-069: complexcollection | L-095: props and methods member | L-070: member,processed-in-r03-v001,yes-for-r03-v001-boundary,R03 processed after local boundary review.,R03,no-for-r03-v001
S-130,130,a9fadcdc18637e3f60e6c327a7ae21f4c995ad65,a9fadcdc18,4825.832,13019.097,981.0,339.0,0.0,1,R03-trackgraph-nodestate-and-member-api,P03-R03R04-trackgraph-member-api-and-events,"TrackGraph and graph traversal: NodeState, manual state assignment, TrackGraph stopping behavior, member/property API helpers.",L-094: what and why member | L-068: getdatabasevaluesasync | L-069: complexcollection | L-095: props and methods member | L-070: member,processed-in-r03-v001,yes-for-r03-v001-boundary,R03 processed after local boundary review.,R03,no-for-r03-v001
S-131,131,12ea6411fe7d87a4e00a41542e498260804d024f,12ea6411fe,3712.226,12006.506,991.0,170.0,0.0,1,R03-trackgraph-nodestate-and-member-api,P03-R03R04-trackgraph-member-api-and-events,"TrackGraph and graph traversal: NodeState, manual state assignment, TrackGraph stopping behavior, member/property API helpers.",L-095: props and methods member | L-094: what and why member | L-049: trackgraph | L-046: !!! | L-047: !!!,processed-in-r03-v001,yes-for-r03-v001-boundary,R03 processed after local boundary review.,R03,no-for-r03-v001
S-132,132,d2df707288abde3aa0c2e2657797bf14ec3ad907,d2df707288,3688.459,12193.38,908.0,482.0,0.0,1,R03-trackgraph-nodestate-and-member-api,P03-R03R04-trackgraph-member-api-and-events,"TrackGraph and graph traversal: NodeState, manual state assignment, TrackGraph stopping behavior, member/property API helpers.",L-095: props and methods member | L-094: what and why member | L-049: trackgraph | L-053: wont stop on already tracked entries | L-054: you control the traversal,processed-in-r03-v001,yes-for-r03-v001-boundary,R03 processed after local boundary review.,R03,no-for-r03-v001
S-133,133,e754b2bb33c04d1677c6ba62c126ad3ac80bf90d,e754b2bb33,3655.469,12729.733,993.0,229.0,0.0,1,R03-trackgraph-nodestate-and-member-api,P03-R03R04-trackgraph-member-api-and-events,"TrackGraph and graph traversal: NodeState, manual state assignment, TrackGraph stopping behavior, member/property API helpers.",L-095: props and methods member | L-094: what and why member | L-049: trackgraph | L-053: wont stop on already tracked entries | L-054: you control the traversal,processed-in-r03-v001,yes-for-r03-v001-boundary,R03 processed after local boundary review.,R03,no-for-r03-v001
S-134,134,8f890aefec5e437744e31d6d74f91e4a53f8dbdd,8f890aefec,3666.413,12980.046,1007.0,482.0,0.0,1,R03-trackgraph-nodestate-and-member-api,P03-R03R04-trackgraph-member-api-and-events,"TrackGraph and graph traversal: NodeState, manual state assignment, TrackGraph stopping behavior, member/property API helpers.",L-095: props and methods member | L-094: what and why member | L-053: wont stop on already tracked entries | L-054: you control the traversal | L-049: trackgraph,processed-in-r03-v001,yes-for-r03-v001-boundary,R03 processed after local boundary review.,R03,no-for-r03-v001
S-135,135,f28aaeda1eec73ee2da5105f3400a5440243d2c6,f28aaeda1e,3683.908,13478.915,1004.0,287.0,0.0,1,R03-trackgraph-nodestate-and-member-api,P03-R03R04-trackgraph-member-api-and-events,"TrackGraph and graph traversal: NodeState, manual state assignment, TrackGraph stopping behavior, member/property API helpers.",L-095: props and methods member | L-094: what and why member | L-054: you control the traversal | L-053: wont stop on already tracked entries | L-068: getdatabasevaluesasync,processed-in-r03-v001,yes-for-r03-v001-boundary,R03 processed after local boundary review.,R03,no-for-r03-v001
S-136,136,2bea2717087606223b2007b64e71d5c52757043e,2bea271708,7555.237,16441.364,880.0,403.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-099: fromquery | L-100: what is state in tracking and tracked event | L-098: tracking vs tracked | L-101:  | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-137,137,378b21bc48291bb70cee96f02886260e61e1a118,378b21bc48,7555.571,16867.864,1006.0,420.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-138,138,b2d2812722ba8a2f77c1ccfddd4d8aca04873eb4,b2d2812722,7555.071,17330.198,977.0,422.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
S-139,139,ca731c1b55ab46e8bda2b3999db62fed1a8bce1d,ca731c1b55,7594.238,17800.698,662.0,261.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,processed-in-r04-v001,yes-for-r04-v001-boundary,R04 processed after local boundary review.,R04,no-for-r04-v001
